2019,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
Datum Versammlung,Versammlungsbeginn,Versammlungsende,Örtlichkeit (ink. AKG + SKG),Stationär / sfv,Organisation,Thema,TN-Zahl
2019-03-21 00:00:00,17.30,18.30,Tegernseer Pl. 7,stationär,Frauenverband Courage e.V. München,"Vorstellung der Ziele und Forderungen von Courage, Meinungskundgabe zu Aktivitäten wir Frauenpolitischer Ratschlag",3-7
2019-03-21 00:00:00,16.00,17.30,Frauenplatz Ecke Löwengrube,stationär,Peta,Du sollst nicht töten,3-12
2019-03-21 00:00:00,08.00,09.00,Platzl 9,stationär,Bund Naturschutz Bayern,Kundgebung – Bekanntgabe des Trassenkorridors SOL,20
2019-03-21 00:00:00,08.00,09.30,Innere Wiener Strasse 19,stationär,Bund Naturschutz Bayern,Kundgebung – Bekanntgabe des Trassenkorridors SOL,25
2019-03-21 00:00:00,08:00:00,09.30,Wiener Platz,stationär,Bund Naturschutz Bayern,Kundgebung – Bekanntgabe des Trassenkorridors SOL,25
2019-03-21 00:00:00,11.45,13.00,Pariser Platz,stationär,Arbeiterwohlfahrt München,Grenzenlos frei – klar gegen Rassismus,50
2019-03-22 00:00:00,13.00,14.00,Sendlinger Str. 8,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2019-03-22 00:00:00,15.30,17.30,Landsberger Straße 486,stationär,,Geschichte von Deutschland,2
2019-03-22 00:00:00,11.00,11.30,Marienplatz – Geschwister-Scholl-Platz,sfv,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,500
2019-03-22 00:00:00,09.00,12:15:00,"Hofmannstr. 62-64, ggü. Chin. GK",stationär,,Falun Gong,6
2019-03-22 00:00:00,nicht bekannt,nicht bekannt,Goethestraße bis OPL,sfv,,nicht bekannt,nicht bekannt
2019-03-23 00:00:00,13.00,17.00,Sendlinger Str. 8,stationär,ver.di,Soziales Europa,15
2019-03-23 00:00:00,13.30,18.00,Marienplatz – Odeonsplatz,sfv,Bündnis für soziales Europa,Europaweiter Protesttag – Demo gegen Uploadfilter,2000
2019-03-23 00:00:00,13.00,1904-06-17 00:00:00,Max-Joseph-Platz – Lenbachplatz,sfv,,Kohleausstieg,100
2019-03-23 00:00:00,13.00,16.30,Max-Joseph-Platz – Lenbachplatz,sfv,Greenpeace e.V.,Kohleausstieg,100
2019-03-23 00:00:00,11.00,15.00,Schützenstraße 5,stationär,Scientology,Man kann immer etwas tun,10
2019-03-23 00:00:00,14.45,17.45,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2019-03-23 00:00:00,18.00,19.00,Hotterstraße 16,stationär,,anti muslimischer Rassismus,10-25
2019-03-24 00:00:00,12.00,15.00,Odeonsplatz – Odeonsplatz,sfv,,#OpHumanity – Hin zur Menschlichkeit,15
2019-03-24 00:00:00,14.00,15.00,Max-Joseph-Platz,stationär,Muslimrat München e.V.,Mahnwache Neuseeland,200
2019-03-24 00:00:00,14.00,16.00,Europaplatz,stationär,,Russische Okkopation,50
2019-03-25 00:00:00,11.15,12.15,Georgenstr. 28,stationär,,Ihr könnt uns immer noch kreuzweise,20
2019-03-25 00:00:00,10.00,13.00,St.-Pauls-Pl. - Geschwister-Scholl-Pl.,sfv,Helfer Deutschlands e.V.,Gebet für von vorgeburtlicher Tötung bedrohte Menschen,25
2019-03-25 00:00:00,11.55,12.55,Am Tucherpark 1 – Am Eisbach 5,sfv,ver.di,Tarifrunde privates/öffentliches Bankgewerbe,50-100
2019-03-26 00:00:00,12.00,12.45,Brienner Str. 18,stationär,ver.di,Tarifrunde privates/öffentliches Bankgewerbe,100-150
2019-03-26 00:00:00,8.15,9.00,Marienplatz,stationär,ver.di München,dringend benötigte Personalstellen im Sozialreferat,20
2019-03-26 00:00:00,17.15,20.15,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2019-03-26 00:00:00,11.00,13.00,Wittelsbacher/Reichenbachbrücke,stationär,Isarlust e.V.,Isarboulevard,100
2019-03-27 00:00:00,11.00,16.00,Bob van Benthem Platz 1,stationär,,keine Patente auf Pflanzen und Tiere,100
2019-03-27 00:00:00,18.00,19.00,Franz-Josef-Strauß-Ring,stationär,,Nein zu Artikel 13,50
2019-03-28 00:00:00,10.00,11.00,Isartorplatz,stationär,ADFC München e.V.,mangelhafte Radinfrastruktur,30-50
2019-03-29 00:00:00,14.00,19.00,Sendlinger Str. 8,stationär,Verein für vedische Kultur e.V.,Vegetarismus,15-20
2019-03-29 00:00:00,09.00,12.00,Kistlerhostraße 60,stationär,,Falun Gong,6
2019-03-29 00:00:00,16.00,18.00,Weißenburger Str.,stationär,DKP München,soziales und friedliches Europa,5
2019-03-29 00:00:00,11.00,15.00,MPL – GSP,sfv,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,800
2019-03-29 00:00:00,7.30,8.00,Seeaustraße,stationär,,ÖPNV und Fahrrad statt Elterntaxi,30
2019-03-30 00:00:00,14.00,18.00,Marienplatz,stationär,,Anonymous for the Voiceless,80-100
2019-03-30 00:00:00,20.00,22.00,Marienplatz,stationär,WWF Deutschland,Earth Hour 2019,20
2019-03-30 00:00:00,17.00,23.00,Fendstr. 1,stationär,,"Anonymous – Dark Chanology, Nachtdemo gegen Scientology",20
2019-03-30 00:00:00,12:30:00,16.30,Marienplatz,stationär,,Anonymous for the Voiceless,80-100
2019-03-30 00:00:00,13.00,16.00,Isartor bis Odeonsplatz,sfv,,Gelbe Westen Freie Meinungsäußerung,20-100
2019-04-01 00:00:00,18.00,20.00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2019-04-02 00:00:00,17:15:00,20:15:00,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2019-04-03 00:00:00,08.30,10.00,Steinsdorffstr.,stationär,,Bleiberecht für Success Johnson,5
2019-04-04 00:00:00,18.00,19.30,Theresienwiese,stationär,Lacey Fund e.V.,Pro Tiere im Circus,2-10
2019-04-04 00:00:00,18.00,19.30,Theresienwiese,stationär,,Pro Tiere im Circus,2-10
2019-04-05 00:00:00,11:50:00,12:50:00,Paul-Heyse-Str.,stationär,ver.di,Tarifrunde Privates,500
2019-04-05 00:00:00,18.00,21.00,Odeonsplatz,stationär,Aluna Miga e.V.,Kolumbien,30
2019-04-05 00:00:00,11.00,17.00,Marienplatz – Bernd Eichinger,sfv,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,1000
2019-04-05 00:00:00,18.00,19.30,Marienplatz,stationär,Osttirkistanische Union in Europa,Uiguren,30-40
2019-04-05 00:00:00,09.00,12.00,Kistlerhofstraße 60,stationär,,Falun Gong,5
2019-04-06 00:00:00,14.45,17-45,Sendlinger Str. 8,stationär,,Anonymous for the Voiceless,15-30
2019-04-06 00:00:00,16.00,18.00,Promenadeplatz,stationär,,Friedlicher Protest gegen die Ausstrahlung der Dokumentation „Leaving Neverland“ und die falschen Anschuldigungen gegen Michael Jackson,100-200
2019-04-06 00:00:00,16.00,19.00,Odeonsplatz,stationär,Piratenpartei Müchen,Save your Internet,20
2019-04-06 00:00:00,13.00,20.00,Marienplatz,stationär,Animal Rights Watch e.V.,Tierschutz,15
2019-04-06 00:00:00,13.00,14.30,Leonrodplatz,stationär,,#ausspekuliert,300
2019-04-06 00:00:00,17.00,20.00,Landsbergerstr. 486,stationär,,Geschichte Dtschl EU CO2,2-10
2019-04-07 00:00:00,12.55,13.45,Westendstr.-Königspl.,sfv,ADFC München e.V.,Verbesserungen für den Radverkehr,500
2019-04-07 00:00:00,12.55,13.45,Südliches Schloßrondell-Königspl.,sfv,ADFC München e.V.,Verbesserungen für den Radverkehr,500
2019-04-07 00:00:00,14.00,15.00,Max-Joseph-Platz,stationär,Pulse of Europe e.V.,Pulse of Europe,500-1000
2019-04-07 00:00:00,14.00,16.00,Marienplatz,stationär,,Brasilien,50
2019-04-07 00:00:00,13.45,17.00,Königspl.-Königspl.,sfv,ADFC München e.V.,Verbesserungen für den Radverkehr,5000
2019-04-07 00:00:00,12.55,13.45,Grasmeierstr.-Königspl.,sfv,ADFC München e.V.,Verbesserungen für den Radverkehr,500
2019-04-07 00:00:00,12.55,13.45,Grafinger Str.-Königspl.,sfv,ADFC München e.V.,Verbesserungen für den Radverkehr,500
2019-04-08 00:00:00,18.00,20.00,Theresienwiese,stationär,Peta,Tiere im Circus,8
2019-04-09 00:00:00,17.15,20.15,Marienplatz,stationär,,Anonymous for the Voiceless,10-30
2019-04-10 00:00:00,11.30,14.00,Mies-van-der-Rohe-Str. 1,stationär,Taxiverband München e.V.,Mahnwache des Taxigewerbes – Veränderung des PbefG,20
2019-04-11 00:00:00,08.45,10.15,Am Tucherpark 7,stationär,,Rüstungsexporte MTU,3-4
2019-04-12 00:00:00,13.45,15.15,U-Bahm Aufgang Olympiazentrum,stationär,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,04.45,06.30,U-Bahm Aufgang Olympiazentrum,stationär,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,09.00,10.00,Tilly Str – schwanthaler,sfv,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,09.30,09.45,Schwanthaler Str. 64,stationär,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,11.00,12.50,Reinhard-von-Frank-Str. 6-16,stationär,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,07.00,09.00,Pranckstr,stationär,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,13.00,14.00,Odeonsplatz,stationär,Frauen in schwarz,Naher Osten,10-15
2019-04-12 00:00:00,18.00,19.30,Obere Grasstr. 1,stationär,,illegaler Abriss,20-30
2019-04-12 00:00:00,11.00,14.30,MPL –Geschwister-Scholl-Platz,sfv,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,800
2019-04-12 00:00:00,16.00,20.00,Marienplatz,stationär,,Music4Future,80-100
2019-04-12 00:00:00,11.00,12.00,Lerchenauer Str – Knorrstr.,sfv,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,13.45,15.15,Lerchenauer Str,stationär,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,04.45,06.30,Lerchenauer Str,stationär,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,16.00,17.15,Knorrstr – Tulbeckstr,sfv,,Revolution statt Krieg,20-50
2019-04-12 00:00:00,15.30,16.00,Knorrstr,stationär,,Revolution statt Krieg,20-50
2019-04-13 00:00:00,19.45,22.00,Theodor-Heuss-Platz – Hohenaschauerstraße,sfv,Bündnis 90/ Die Grünen,Kino-Nacht-Radl-Tour,15
2019-04-13 00:00:00,14.45,17.45,Sendlinger Str. 8,stationär,,Anonymous for the Voiceless,10-30
2019-04-13 00:00:00,14.00,18.00,Schwanthaler bis Königspl,sfv,,Togo,500
2019-04-13 00:00:00,14.45,17.45,Odeonsplatz,stationär,,Anonymous for the Voiceless,10-30
2019-04-13 00:00:00,14.00,17.30,Odeonsplatz,sfv,Pax Europe e.V.,Save your Internet,200
2019-04-13 00:00:00,17:30:00,18:30:00,Odeonsplatz,stationär,Amnesty International,Mahnwache für die Meinungsfreiheit in der Türkei,10
2019-04-13 00:00:00,15.30,19.00,MAX-GSP,sfv,Munitxeko euskal elkartea e.V.,Korrika 2019,100
2019-04-13 00:00:00,,,Marienplatz,stationär,Community Activism To Save Nature e.V.,"Veganismus, Fleisch, Umwelt",100
2019-04-13 00:00:00,13.00,17.30,Am Bavariapark – Tulbeckstr,sfv,,Revolution statt Krieg,20-50
2019-04-15 00:00:00,18.00,20.00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2019-04-16 00:00:00,17.15,20.15,Marienplatz,stationär,,Anonymous for the Voiceless,10-30
2019-04-16 00:00:00,11.30,14.00,Marienplatz,stationär,ver.di,Streikversammlung für die Druckindustrie in Bayern,500
2019-04-19 00:00:00,11.00,11.45,Marienplatz – noch offen,sfv,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,3000
2019-04-19 00:00:00,11.00,14.00,Königspl.,stationär,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,500
2019-04-19 00:00:00,09.00,12.15,Kistlerhofstraße 60,stationär,,Falun Gong,5
2019-04-20 00:00:00,12.00,14.00,Sendlinger Str. 8,stationär,,Die Kirche hat die Tiere vergessen,50-60
2019-04-20 00:00:00,13.00,15.00,Odeonsplatz,stationär,,Extinction Rebellion Klimaschutz,200
2019-04-20 00:00:00,11.30,15.00,Marienplatz – Marienplatz,sfv,Friedensbüro e.V.,Ostermarsch 2019,1000
2019-04-20 00:00:00,14.45,17.45,Marienplatz,stationär,,Anonymous for the Voiceless,10-30
2019-04-20 00:00:00,14.45,17.45,Marienplatz,stationär,,Anonymous for the Voiceless,10-30
2019-04-20 00:00:00,12.00,13.00,Marienplatz,stationär,Friedensbüro e.V.,Ostermarsch 2020,1000
2019-04-20 00:00:00,17.15,20.15,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2019-04-20 00:00:00,14.45,17.45,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2019-04-21 00:00:00,17.00,20.00,Landsbergerstr. 486,stationär,,"EU-Wahlen, EU-Politik, Geschichte Deutschland, CO2, Politik Deutschland",2
2019-04-23 00:00:00,17.00,20.00,Reitknechtstraße,stationär,Peta,Walfang,6
2019-04-23 00:00:00,17.10,20.15,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2019-04-24 00:00:00,13.00,22.00,Sendlinger Str. 8,stationär,,"Frieden, Liebe, Bewusstsein, Zukunft, Natur, Miteinander, Glücklichsein, Nachhaltigkeit, Meditation",2-10
2019-04-25 00:00:00,18.00,20.00,Sendlinger Str. 8,stationär,,Haftbedingung Öcalan,30
2019-04-25 00:00:00,11.15,12.15,Türkenstr. Ggü. Hausnr. 103,stationär,,Ihr könnt uns immer noch kreuzweise,20
2019-04-25 00:00:00,10.00,13.00,St.-Pauls-Platz – Geschwister-Scholl-Platz,sfv,Helfer Deutschland e.V.,Lebensschutz,25
2019-04-25 00:00:00,19.00,20.00,Odeonsplatz – Residenzstr.,sfv,,Gegen die Mahnwache des dritten Wegs der NPD,10
2019-04-25 00:00:00,20.00,21.00,Max-Joseph-Platz,stationär,,Dein Tod ist uns Fanal,10-20
2019-04-25 00:00:00,14.00,19.00,Marienplatz,stationär,Verein für vedische Kultur e.V.,Vegetarismus,15-20
2019-04-25 00:00:00,09.00,15.00,Kistlerhofstraße 60,stationär,,Falun Gong,20
2019-04-25 00:00:00,18.00,20.00,Sendlinger Str. 8,stationär,,Solidarität mit den kurdischen Hungerstreikenden für die Aufhebung der Totalisation Abdullah Öcalans Freiheit für alle politischen Gefangenen in der Türkei,20-30
2019-04-26 00:00:00,13.00,14.00,Sendlinger Str. 8,stationär,Frauen in schwarz,Naher Osten,10-15
2019-04-26 00:00:00,11.00,11.45,Odeonsplatz – Kaiser-Lidwig-Platz,sfv,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,800
2019-04-26 00:00:00,8.30,14.00,Franz-Josef-Strauß-Ring,stationär,BDM e.V,Stoppt mit der Heftpflasterpoitik – nachhaltige Agrarpolitik jetzt!,150
2019-04-26 00:00:00,17.00,21.00,Odeonsplatz,stationär,Future for Elephants e.V.,Global March for Elephants and Rhinos,20
2019-04-26 00:00:00,12.00,16.00,Marienplatz,stationär,Mütter gegen Atomkraft,Tschernobyl,6
2019-04-26 00:00:00,12.00,16.00,Marienplatz,stationär,Mütter gegen Atomkraft,Jahrestag der Katastrophe von Tschernobyl,6
2019-04-26 00:00:00,11.00,11.45,Kaiser-Ludwig-Platz – Goetheplatz,sfv,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,800
2019-04-26 00:00:00,07.00,21.00,Goetheplatz,stationär,,Mahnwache zur Klimakrise,15
2019-04-27 00:00:00,14.45,17.45,Wittelsbacher Platz,stationär,,Anonymous for the Voiceless,10-35
2019-04-27 00:00:00,11.00,14.00,Wiener Platz 4,sts,,Stoppt Tierversuche,25
2019-04-27 00:00:00,09.30,20.00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong,Falun Gong,10
2019-04-27 00:00:00,14.00,18.00,Sendlinger Str. 8,stationär,,gegen Tierversuche,10
2019-04-27 00:00:00,11.00,15.00,Schützenstraße 5,stationär,Celebrity Centre Scientology Kirche München,Man kann immer etwas tun,10
2019-04-27 00:00:00,13.00,18.00,Odeonsplatz,stationär,,Operation Safe Kids – Für die Zukunft unserer Kinder,20
2019-04-27 00:00:00,14.00,15.00,Max-Joseph-Platz,stationär,Demokratie in Europa,Demokratie in Europa,40-50
2019-04-27 00:00:00,07.00,21.00,Goetheplatz,stationär,,Mahnewache für Menschenrechte in Tibet,15-20
2019-04-27 00:00:00,12.00,18.00,Geschwister-Scholl-Platz,stationär,Casal catala de Munic,Sankt Georgstag: Tag der Bücher und Rosen,20
2019-04-28 00:00:00,14.00,16.00,Marienplatz,stationär,,Algerien,40
2019-04-28 00:00:00,14.00,15.00,Leopoldstr. 36 – Leopoldstr. 18,sfv,Grundeinkommen München e.V.,Langsamer Chairwalk,10
2019-04-28 00:00:00,11.30,13.15,Landwehrstr. 42 – Marienplatz,sfv,,"Gegen das neue Gesetz, welches das Anbieten der eigenen Arbeitskraft im öffentlichen Raum verbietet",50
2019-04-29 00:00:00,18.00,20.00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2019-04-29 00:00:00,07:30:00,08:15:00,Ichostr,stationär,GS + MS Ichostr 2,Tempo 30,150
2019-04-29 00:00:00,19.00,19.45,Ettstraße – Frauenplatz,sfv,,Diakonat der Frau,100
2019-04-30 00:00:00,20.00,21.30,Sendlinger-Tor-Pl. - Prielmayerstr.,sfv,,Walpurgisnacht – Feministische Eroberung der Nacht,10-30
2019-04-30 00:00:00,17.15,20.15,Sendlinger Str. 8,stationär,,Anonymous for the Voiceless,10-35
2019-04-30 00:00:00,9.00,13.00,Schwanthalerstr.-Oskar-von-Miller-Ring,sfv,Gewerkschaft NGG,Entgeldtarifverhaldlungen,500
2019-04-30 00:00:00,18.00,20.00,Max-Joseph-Platz,stationär,,Freiheit für Öcalan,20
2019-04-30 00:00:00,07:30:00,08:15:00,Ichostr,stationär,GS + MS Ichostr 2,Tempo 30,150
2019-04-30 00:00:00,10.30,8.00,Am Messesee,stationär,,Protest gegen die Absicherung von Kohle,10
2019-05-01 00:00:00,14.00,17.00,St.-Pauls-Platz,stationär,AfD München-Nord,Islamisierung Europas verhindern,25
2019-05-01 00:00:00,14.00,17.00,St.-Pauls-Platz,stationär,,Schützen der Kirchen in München,10
2019-05-01 00:00:00,9.30,12.15,Schwanthalerstraße 64 – Marienplatz,sfv,DGB München,1. Mai – Tag der Arbeit,1500 – 5000
2019-05-01 00:00:00,12.30,14.30,Schützenstraße 5,stationär,,1. Mai Tag der Arbeit,10
2019-05-01 00:00:00,10.00,18.00,Rindermarkt,stationär,,1. Mai – Kampftag der Arbeiterinnen und Arbeiter,100
2019-05-01 00:00:00,12.15,14.00,Odeonsplatz,stationär,,Gedenkveranstaltung 1. Mai 1919,25
2019-05-01 00:00:00,09.00,09.30,Müllerstr.-Rindermarkt,sfv,Bellevue di Monaco,Lass mas halt arbeiten!,300
2019-05-01 00:00:00,14.00,16.00,Max-Joseph-Platz,stationär,,Venezuela,100
2019-05-01 00:00:00,9.00,9.45,Ligsalzstraße bis Schwanthalerstraße,sfv,,1. Mai Kampftag der Arbeiterklasse,50
2019-05-02 00:00:00,10.30,15.00,Sankt Anna Platz,stationär,Europäische Union München e.V.,Aufruf zur Europawahl,2
2019-05-02 00:00:00,07:30:00,08:15:00,Ichostr,stationär,GS + MS Ichostr 2,Tempo 30,150
2019-05-02 00:00:00,11.00,11.30,Carl-Wery-Str. -Otto-Hahn-Rung,sfv,,Transformation Tarifrunde ATOS/Unify,40
2019-05-03 00:00:00,15.00,20.00,Theresienhöhe – Landsbergerstr. 81,sfv,Green City e.V.,Baumbegrünung,50
2019-05-03 00:00:00,16.00,18.00,Tegernseer Platz,stationär,DKP München,Räterepublik 1919,6
2019-05-03 00:00:00,16.50,17.35,Schrenkstr. 8 – Ligsalzstr. 44-46,sfv,Commit München e.V.,Ein gutes Leben für Alle in München,20
2019-05-03 00:00:00,1904-03-09 00:00:00,17.30,Odeonsplatz,stationär,,100 Jahre Abschiebungshaft,5-10
2019-05-03 00:00:00,09.00,14.00,Kistlerhofstraße 60,stationär,,Beendigung der Verfolgung und des Organraubs an Falungong,6
2019-05-03 00:00:00,07:30:00,08:15:00,Ichostr,stationär,GS + MS Ichostr 2,Tempo 30,150
2019-05-03 00:00:00,11.00,14.00,Geschwister-Scholl-Platz -Königsplatz,sfv,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,500
2019-05-04 00:00:00,15.30,18.30,Weißenburger Platz,stationär,Grundeinkommen e.V.,Das bedingungslose Grundeinkommen,4-8
2019-05-04 00:00:00,09.30,20.00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong,Falun Gong,10
2019-05-04 00:00:00,16.00,17.30,Sendlinger Str. 8,stationär,,End of the Cage Age,7
2019-05-04 00:00:00,12.00,15.00,Sendlinger Str. 8,stationär,,100 Jahre Abschiebungshaft,10
2019-05-04 00:00:00,ca. 14.00,ca. 17.30,Planegger Str. - Eversbuschstr.,sfv,MC Kuhle Wampe,Gedenkfahrt zu Ehren der Opfer der Dachauer Todesmärsche im April 1945,15-20
2019-05-04 00:00:00,12.00,13.15,Olympiapark-Nußbaumstr.,sfv,Evangelische Motorradfreunde St. Matthäus,gegen ungerechtfertigte Streckensperrungen allein für MotorradfahrerInnen demonstrieren,600
2019-05-04 00:00:00,14.45,17.45,noch offen,stationär,,Anonymous for the Voiceless,10-35
2019-05-04 00:00:00,14.45,17.15,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2019-05-05 00:00:00,14.15,16.09,Weltenburger Str – Europplatz,sfv,SPD,Radeln für die EU,30-40
2019-05-05 00:00:00,16.25,17.31,Wedekindpl – OPL,sfv,SPD,Radeln für die EU,80-100
2019-05-05 00:00:00,14.15,16.09,Vollmannstr. - Europplatz,sfv,SPD,Radeln für die EU,100
2019-05-05 00:00:00,14.00,15.30,Pfanzeltplatz,stationär,SPD,Arbeitermord 1919,50
2019-05-05 00:00:00,17.00,19.00,OPL,stationär,SPD,Radeln für die EU,100
2019-05-05 00:00:00,14.00,15.00,Odeonsplatz,stationär,Pulse of Europe e.V.,Pulse of Europe,500-1000
2019-05-05 00:00:00,13.00,17.30,Müchner Forum,stationär,,Weltlachtag,60-300
2019-05-05 00:00:00,15.30,16.30,Marienplatz-Schwanthalerstraße,sfv,,Internationaler Hebammentag,100
2019-05-05 00:00:00,15.00,16.16,Kreiller Str. - OPL,sfv,SPD,Radeln für die EU,100
2019-05-05 00:00:00,15.30,17.26,Gollierpl – OPL,sfv,SPD,Radeln für die EU,45
2019-05-05 00:00:00,15.00,17.30,Alte Allee – OPL,sfv,SPD,Radeln für die EU,90-100
2019-05-06 00:00:00,17.30,20.30,Wasserburger Landstr. 272,stationär,Solidarität und Vielfalt,Solidarität und Vielfalt,20
2019-05-06 00:00:00,13.00,17.00,Marienplatz,stationär,LAG Selbsthilfe Bayern e.V.,Europaweiter Protesttag zur Gleichstellung von Menschen mit Behinderung,400
2019-05-07 00:00:00,14.00,19.00,Marienplatz,stationär,AFD,Wahlkampfkundgebung,100
2019-05-07 00:00:00,12.00,13.30,Marienplatz,stationär,,End of the Cage Age,7
2019-05-07 00:00:00,17.15,20.15,Hauptbahnhof Zwischengeschoss,stationär,,Anonymous for the Voiceless,10-35
2019-05-08 00:00:00,18.30,20.30,Schwantahlerstr. 64 – Odeonsplatz,sfV,,Erinnern heißt kämpfen,100
2019-05-08 00:00:00,18.00,19.00,Platz der Freiheit,stationär,SPD,Gedenkveranstaltung für Opfer des Nationalsozialismus,25
2019-05-08 00:00:00,14.50,15.20,Maximilianstr. (Max-II-Monument),stationär,Volksbegehren Artenvielfalt,Volksbegehren Artenvielfalt,30
2019-05-09 00:00:00,14.30,18.30,Sendlinger Str. 8,stationär,,Europäische Identität,10-15
2019-05-09 00:00:00,10.00,12.00,Otto-Hahn-Ring 6,stationär,IG Metall München,Tarifverhandlungen,150
2019-05-09 00:00:00,15.30,21.00,Hofgarten Gedenkstein NS-Regime bis Platz der Opfer des NS,sfv,,"Das unsterbliche Regiment, für 2020 auch angezeigt noch nicht erfasst",250-350
2019-05-10 00:00:00,13.00,14.00,Sendlinger Str. 8,stationär,Frauen in schwarz,Naher Osten,10-15
2019-05-10 00:00:00,18.00,19.30,Obere Grasstr. 1,stationär,,illegaler Abriss,20-30
2019-05-10 00:00:00,9.30,13.00,Kistlerhofstraße 60,stationär,,Beendigung der Verfolgung und des Organraubs an Falungong,6
2019-05-10 00:00:00,10.00,14.00,Karlstr. 66,stationär,,gegen Rechtsbeugung und Diskriminierung,3-5
2019-05-10 00:00:00,19.30,22.30,Karl-Stützel-Pl. - Thalkirchner Str.,sfv,,Parade der Selbstbestimmung,300
2019-05-10 00:00:00,11.00,14.30,Geschwister-Scholl-Platz -Geschwister-Scholl-Platz,sfv,,Junge Menschen gehen für Maßnahmen gegen die Klimakrise auf die Straße,500
2019-05-11 00:00:00,10:30:00,14.00,Wolfratshauser Straße 84,stationär,,Unzufriedenheit mit Tunesischem Konsulat,20-50
2019-05-11 00:00:00,13.00,15.00,Wittelsbacher Platz,stationär,AFD,Für ein Europa der Freiheit,200
2019-05-11 00:00:00,14.45,17.00,Von-der-Tann-Str. (Prinz-Carl-Palais),stationär,,"Wenn Frauen* streiken, steht die Welt still!",50
2019-05-11 00:00:00,09.00,12.00,Senftenauerstr. / Alpenveilchenstr.,stationär,,Europa. Unsere Zukunft,10
2019-05-11 00:00:00,14.00,16.00,Sendlinger-Tor-Pl.,stationär,,MillionsMissing Internationaler Tag für ME/CFS Erkrankte,50-70
2019-05-11 00:00:00,17.30,18.30,Sendlinger Str. 8,stationär,Amnesty International,Mahnwache für die Meinungsfreiheit in der Türkei,10
2019-05-11 00:00:00,12.00,16.00,Sendlinger Str. 8,stationär,,Menschenrechte Spanien,20
2019-05-11 00:00:00,12.15,14.15,Marienplatz,stationär,,Holodomor,30
2019-05-11 00:00:00,10.00,11.45,Marienplatz,stationär,Internationalistische Liste/MLPD,Wahlkampf zur Europawahl,50-60
2019-05-11 00:00:00,14.30,18.00,Luitpoldbrücke / Widenmayerstraße,stationär,,Für die (religions-)befreite Gesellschaft,50
2019-05-11 00:00:00,16.00,21.00,Geschwister-Scholl-Platz – Marienplatz,sfv,Deutscher Hanfverband,Global Marihuana March,500-1000
2019-05-11 00:00:00,14.00,19.00,Gärtnerplatz,stationär,Verein für vedische Kultur e.V.,Vegetarismus,15-20
2019-05-11 00:00:00,13.00,15.00,Frauenplatz (Wasserglockenbrunnen),stationär,,Ihr könnt uns kreuzweise! Für Selbstbestimmung und gegen das Patriachat,100
2019-05-11 00:00:00,14.30,17.30,Frauenplatz – Marienplatz,sfV,Helfer Deutschland e.V.,gegen Abtreibungen,200
2019-05-11 00:00:00,14.30,17.30,Max-Joseph-Platz,sfV,Bürgerinitiative für Menschenwürde,Muttertag International,20
2019-05-11 00:00:00,09.00,23.00,Fendstr. 1,stationär,,Anonymous – Chanology Marathon,20
2019-05-12 00:00:00,14:30:00,18:00:00,Odeonsplatz – Odeonsplatz (sfv),sfv,,Kinderarmut,50-100
