Unnamed: 0,Unnamed: 1,Unnamed: 2,Versammlungen 2022,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2022-03-06 00:00:00,15:00:00,16:00:00,"Ahimsa, Gewaltlosigkeit","vor dem Schloss, Eingang",,50,x
2022-03-06 00:00:00,20:00:00,22:00:00,No War,Marktplatz,,4,
2022-03-06 00:00:00,17:00:00,19:00:00,Karlsruhe steht zusammen: Solidarität mit der Ukraine!,Marktplatz,,1500,
2022-03-06 00:00:00,16:00:00,20:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-03-06 00:00:00,16:00:00,17:00:00,"Mahnwache: ""Für mehr Zäune an Hundewiesen""",Ludwig-Marum-Str. ,,30,
2022-03-07 00:00:00,17:30:00,18:00:00,Equal Pay Day 2022,Marktplatz,,30,
2022-03-07 00:00:00,18:00:00,20:00:00,"Frieden - jetzt! Für Frieden, keine Kriege weltweit, Freiheit, Meinungsfreiheit, Selbstbestimmung und eine Diskriminierungsfreie Gesellschaft",Stephanplatz/Friedrichsplatz,,750,
2022-03-07 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen HartzIV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen jede imperialistische Aggression  und Krieg, egal ob von Russland oder USA/Nato!",Marktplatz,,50,
2022-03-07 00:00:00,15:15:00,16:45:00,Internationaler Frauentag 2022,Marktplatz,,40,
2022-03-08 00:00:00,09:00:00,12:00:00,Kreideaktion anlässlich des 8. März,"Europaplatz, Herrenstraße, Marktplatz",,2,
2022-03-08 00:00:00,17:00:00,18:30:00,Catcalls of Karlsruhe kreiden an anlässlich des  8. März 2022,"Hauptbahnhof, Durlacher Tor, Durlach Bahnhof",,3,
2022-03-08 00:00:00,18:00:00,22:00:00,"Feministisch kämpfen, streiken, Gegenmacht aufbauen!",Marktplatz,,300,
2022-03-08 00:00:00,14:00:00,17:00:00,Tag der Befreiung der Frau,Kaiserstraße/Lammstraße,,30,
2022-03-08 00:00:00,12:00:00,16:00:00,Infostand zum Thema Abtreibungen von der Hochschulgruppe Amnesty International,zwischen Kaiserstraße und Zirkel,,10,
2022-03-08 00:00:00,12:00:00,18:00:00,Internationalen Weltfrauentag ,Marktplatz,,250,
2022-03-10 00:00:00,19:00:00,20:00:00,Mahnwache gegen den Krieg in der Ukraine und für Frieden in Europa,Rathausplatz Grötzingen,,100,
2022-03-10 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung ,Schlossbezirk,,47,
2022-03-11 00:00:00,18:00:00,19:00:00,Krieg in der Ukraine und Atomgefahr,Marktplatz,,15,
2022-03-11 00:00:00,14:00:00,19:00:00,"Anwälte und Juristen für das Grundgesetz - ""Die Würde des Menschen ist unantastbar"" ",Schlossbezirk,,700,
2022-03-12 00:00:00,11:00:00,15:00:00,Krieg in der Ukraine,Marktplatz,,2,
2022-03-13 00:00:00,14:00:00,15:30:00,Solidarität mit der Ukraine,Marktplatz,,700,
2022-03-14 00:00:00,18:00:00,20:00:00,"Frieden - jetzt! Für Frieden, keine Kriege weltweit, Freiheit, Meinungsfreiheit, Selbstbestimmung und eine Diskriminierungsfreie Gesellschaft",Stephanplatz/Friedrichsplatz,x,750,
2022-03-14 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz IV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen jede imperialistische Aggression und Krieg, egal ob von Russland oder USA/NATO!",Marktplatz,,50,
2022-03-17 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,23,
2022-03-17 00:00:00,08:30:00,10:30:00,Kundgebung zur Tarifrunde Öffentlicher Banken,Platz der Grundrechte,,30,
2022-03-18 00:00:00,18:00:00,21:00:00,"Freiheit, Demokratie, Grundgesetz, keine Impfpflicht, keine Maskenpflicht, Selbstbestimmung",Beginn/Ende Thüringer Straße ,x,300,
2022-03-18 00:00:00,17:30:00,22:00:00,Freiheit für alle politischen Gefangenen!,Werderplatz,,100,
2022-03-18 00:00:00,12:00:00,17:00:00,Geht hin in alle Welt und verkündigt das Evangelium der ganzen Schöpfung,Marktplatz,,3,
2022-03-19 00:00:00,15:00:00,18:00:00,"Tierschutz, Tierrechte , Klima- und Umweltschutz",Kirchplatz St. Stephan,,20,
2022-03-19 00:00:00,11:00:00,18:00:00,Malaktion um den Klimastreik am 25.03. zu bewerben,Kaiserstraße Höhe Nr. 78-82,,30,
2022-03-19 00:00:00,14:00:00,16:00:00,Kundgebung zum internationalen Tag gegen Rassismus,Marktplatz,,200,
2022-03-19 00:00:00,15:30:00,17:00:00,Migration-Flucht-Rassismus,"Beginn Marktplatz, Ende Kirchplatz St. Stephan",x,50,
2022-03-20 00:00:00,14:00:00,15:30:00,Pulse of Europe-Kundgebung zur Situation in der Ukraine ,Platz der Grundrechte,,100,
2022-03-20 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-03-20 00:00:00,14:00:00,16:30:00,Keine Aufrüstung im Windschatten des Ukraine-Kriegs,Marktplatz,,200,
2022-03-21 00:00:00,18:00:00,20:00:00,"Wir fordern: Dauerhaft freie Impfentscheidungen (Streichung aller COVID-19-Impfpflichten im IfSG) Frist: 31.03.2022, Sonst: Verdoppelung der Demonstrationsanzahl",Beginn Stephanplatz/Ende Friedrichsplatz,x,750,
2022-03-21 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen HartzIV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen jede imperialistische Aggression  und Krieg, egal ob von Russland oder USA/Nato!",Marktplatz,,50,
2022-03-23 00:00:00,14:00:00,15:00:00,3ter Karlsruhe Friedensklangweg im Rahmen Karsruher Wochen gegen Rassismus,Ev. Stadtkirche bis Kath. Stadtkirche,x,40,
2022-03-24 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Menschenrechte sind unveräußerlich. Wir stehen hier für das Wohl der Generationen, die uns folgen werden.",Schlossbezirk ,,47,
2022-03-25 00:00:00,06:00:00,20:00:00,Globaler Klimastreik von Fridays for Future Karlsruhe,"Friedrichsplatz, Erbprinzenstraße, Waldstraße, Kaiserstraße, Fritz-Erler-Str., Markgrafenstraße, Erbprinzenstraße, Friedrichsplatz ",x,2000,
2022-03-25 00:00:00,18:00:00,20:00:00,Auftakt Fuß- und Radentscheid - Critical Mass,Kronenplatz,,700,
2022-03-25 00:00:00,17:30:00,23:59:00,"Vorfahrt für Art. 2 Abs. 2 GG: Jeder hat das Recht auf Leben und körperliche Unversehrtheit. Die Freiheit der Person ist unverletztlich. In diese Rechte darf nur auf Grund eines Gesetzes eingegriffen werden."" Für eine freie Impfentscheidung",Stephanplatz,,150,
2022-03-26 00:00:00,13:00:00,19:00:00,Falun Dafa und die Verfolgung durch die Kommunisitische Partei Chinas,Ludwigsplatz,,8,
2022-03-26 00:00:00,09:30:00,13:30:00,bezahlbaren Mieten,"Kreuzung Waldstraße, Erbprinzenstraße gegenüber Ludwigsplatz",x,15,
2022-03-27 00:00:00,13:30:00,15:30:00,Gegen Krieg und Klimakrise,Marktplatz,,200,
2022-03-28 00:00:00,18:00:00,20:00:00,"Freie Impfentscheidung, sofortige Beendigung aller Maßnahmen, für Frieden, Freiheit, Selbstbestimmung und eine Diskriminierungsfreie Gesellschaft","Beginn Stephanplatz, Ende Friedrichsplatz",x,750,
2022-03-28 00:00:00,08:00:00,02.04.,Apotheker als Berufsgeheimnisträger,Rheinstraße 41,,7,
2022-03-31 00:00:00,08:30:00,11:00:00,Streikversammlung zur Tarifrunde Privates Versicherungsgewerbe,Friedrich-Scholl-Platz,,60,
2022-03-31 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Die sogenannte ""epdidemische Lage von nationaler Tragweite"" besteht nicht, die Maßnahmen wurden für den 20.2.22 aufgehoben - und trotzdem müssen Schüler*innen, im Gegensatz zu feiernden Politiker*innen, und Order*innen für Kundgebungen unter freiem Himmel mancherorts eine Mundnasenbedeckung tragen",Schlossbezirk,,47,
2022-04-02 00:00:00,17:00:00,20:00:00,Freiheit-Religion,Marktplatz,,6,
2022-04-02 00:00:00,14:00:00,18:00:00,"Für eine freie Impfentscheidung, Frieden, Freiheit und Selbstbestimmung. Wir fordern die sofortige Beendigung aller Corona-Maßnahmen",Beginn / Ende Platz der Menschenrechte,x,1750,x
2022-04-02 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-04-03 00:00:00,15:00:00,17:00:00,Familiendemonstration für Kinderrechte der Kinder in der Ukraine und auf der Flucht,Schlossgarten,,30,x
2022-04-03 00:00:00,14:00:00,15:30:00,Pulse of Europe- Europäisch Wählen,Platz der Grundrechte,,100,
2022-04-04 00:00:00,18:00:00,20:00:00,"Für eine freie Impfentscheidung, Frieden, Freiheit und Selbstbestimmung. Wir fordern die sofortige Beendigung aller Corona-Maßnahmen","Beginn Stephanplatz, Ende Friedrichsplatz",,750,
2022-04-04 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen HartzIV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen jede imperialistische Aggression  und Krieg, egal ob von Russland oder USA/Nato!",Marktplatz,,50,
2022-04-05 00:00:00,17:30:00,19:00:00,"Frieden, Freiheit, Souveränität! Gegen Impfzwang und Impfpflicht!",Grünwettersbach (Am Wetterbach und Wiesenstraße),,50,
2022-04-05 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte",Schlossplatz Durlach,,8,
2022-04-06 00:00:00,19:00:00,21:00:00,"""Solidarität mit der Ukraine. Andenken an die Kriegsopfer in Ukraine. #StandWithUkraine"".",Marktplatz,,100,
2022-04-07 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-04-09 00:00:00,13:00:00,17:00:00,Mache dich auf und werde nicht,Marktplatz,,5,
2022-04-09 00:00:00,13:00:00,17:00:00,Freiheit-Religion,Friedrichsplatz ,,6,
2022-04-09 00:00:00,14:00:00,18:00:00,"Infostand für Rechtsstaat, Grundrechte und Pressefreiheit auf dem Platz der Grundrechte",Platz der Grundrechte,,10,x
2022-04-09 00:00:00,13:45:00,16:00:00,Weltfrieden durch die Heiligen Namen,Stephanplatz,,30,
2022-04-09 00:00:00,14:00:00,18:00:00,"Demokratische Streitkultur, Pressefreiheit und Frieden","Beginn, Ende Marktplatz",x,300,
2022-04-10 00:00:00,19:00:00,21:00:00,Solidarität mit der Ukraine. Andenken an die Kriegsopfer in Ukraine,Schlossplatz,,100,
2022-04-11 00:00:00,18:00:00,20:00:00,"Für Frieden, Freiheit und Selbstbestimmung; Einen offenen und respektvollen Diskurs; Bewahrung von Grund- und Menschenrechten",Beginn/Ende Stephanplatz,x,750,
2022-04-13 00:00:00,18:00:00,19:30:00,Gegen Krieg und Wirtschaftskrieg - Für ein solidarisches Miteinander,Marktplatz,,200,
2022-04-14 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-04-15 00:00:00,17:30:00,20:30:00,"Vorfahrt für Art. 2 Abs. 2 GG: Jeder hat das Recht auf Leben und körperliche Unversehrtheit. Die Freiheit der Person ist unverletztlich. In diese Rechte darf nur auf Grund eines Gesetzes eingegriffen werden."" Für eine freie Impfentscheidung",Stephanplatz,,80,
2022-04-16 00:00:00,13:00:00,17:00:00,Mach dich auf und werde Licht!,Kaiserstraße,,5,
2022-04-16 00:00:00,14:00:00,18:00:00,"Für eine freie Impfentscheidung, Frieden, Freiheit und Selbstbestimmung. Wir fordern die sofortige Beendigung aller Corona-Maßnahmen",Beginn / Ende Platz der Menschenrechte,x,1750,
2022-04-16 00:00:00,15:00:00,20:00:00,Evangelium,Friedrichsplatz ,,50,
2022-04-17 00:00:00,15:00:00,17:00:00,Osterkundgebung: Mit Hoffnung durch den Frühling,Schlossplatz (Karl-Friedrich-Denkmal),,200,
2022-04-18 00:00:00,18:00:00,20:00:00,"Wir sagen NEIN zur einrichtungsbezogenen Impfpflicht! Sollte ein Betretungsverbot ausgesprochen werden, drohen in Karlsruhe und im Landkreis ca. 5000 Mitarbietern ihren Arbeitsplatz zu verlieren. Das darf nicht passieren, denn sonst wird es einen kolabs im Gesundheitswesen geben. Seite an Seite machen wir uns für das Gesundheitswesen stark. ",Beginn/Ende Stephanplatz,,750,
2022-04-18 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-04-20 00:00:00,16:30:00,20:00:00,Ampeldemo für Tierrechte,Kaiserallee/Reinhold-Frank-Straße,,10,
2022-04-21 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-04-22 00:00:00,14:00:00,18:00:00,20 Jahre Atomausstieg sind genug! Zurück zu Versorgungssicherheit und Klimaschutz!,"Marktplatz, dann Bundesverfassungsgericht",,30,
2022-04-22 00:00:00,17:30:00,20:30:00,"Vorfahrt für “Art. 2 Abs. 2 GG: Jeder hat das Recht auf Leben und körperliche Unversehrtheit. Die Freiheit der
Person ist unverletzlich. In diese Rechte darf nur auf Grund eines Gesetzes eingegriffen werden.“ Für eine freie
Impfentscheidung",Stephanplatz,,75,
2022-04-23 00:00:00,13:00:00,16:00:00,Memorial Ride - zum Gedenken an im Dienst getötete Polizeibeamte ,"Beginn Schloss Gottesau, Ende Feuerwehr Bruchsal ",x,400,
2022-04-23 00:00:00,13:00:00,17:00:00,Freiheit-Religion,Karl-Friedrich-Straße (zwischen Marktplatz und Schloss) ,,6,
2022-04-25 00:00:00,17:00:00,18:00:00,Tschernobyl Jahrestag,Marktplatz zwischen Springbrunnen und Stadtbahnschienen,,25,
2022-04-25 00:00:00,18:00:00,20:00:00,"Stoppt die einrichtungsbezogene Impfpflicht, sofortige Herstellung aller Grundrechte!
Für Frieden, Freiheit, Selbstbestimmung und eine diskriminierungsfreie Gesellschaft!","Stephanplatz, Waldstraße, Kaiserstraße, Kronenstraße, Zirkel, Adlerstraße, Kaiserstraße, Waldstraße, Stephanplatz",x,750,
2022-04-25 00:00:00,11:00:00,16:00:00,Fast Fashion,Ludwigsplatz,,4,
2022-04-28 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-04-29 00:00:00,17:00:00,19:00:00,Community Chalking,Marktplatz (Nähe Kaiserstraße),,25,
2022-04-29 00:00:00,18:00:00,19:30:00,Critical Mass ,"Beginn Kronenplatz, Ende AKK nördlich der Paulcke Park",x,500,
2022-04-29 00:00:00,07:00:00,09:00:00,Popup-Radweg,Kriegsstraße,,20,x
2022-04-29 00:00:00,08:30:00,10:00:00,Streik MEHRBRAUCHTMEHR,"Kronenplatz, Fritz-Erler-Straße, Kaiserstraße, Durlacher Allee, Schlachthausstr. , Alter Schlachthof",x,250,
