Versammlungen Potsdam 2021,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2021-09-23 00:00:00,16:00 - 19:00,Potsdam,Sichere Bildung an allen Brandenburger Bildungseinrichtungen,10,Alter Markt (am Obelisken)
2021-09-30 00:00:00,16:00 - 19:00,Potsdam,Sichere Bildung an allen Brandenburger Bildungseinrichtungen,10,Alter Markt (am Obelisken)
2021-10-07 00:00:00,16:00 - 19:00,Potsdam,Sichere Bildung an allen Brandenburger Bildungseinrichtungen,10,Alter Markt (am Obelisken)
2021-09-09 00:00:00,10:00,Potsdam,Fahrradaufzug für den Klimaschutz,7,Potsdam nach Berlin
2021-09-17 00:00:00,14:00 - 20:00,Potsdam,Parking Day,20,Friedrich-Engels-Straße 79
2021-09-25 00:00:00,16:30 - 22:00,Potsdam,Wahlkampfabschluss DIE LINKE,200,Steubenplatz
2021-09-11 00:00:00,14:00 - 17:00,Potsdam,Klimademo anlässlich der Bundestagswahl,150,Innenstadt Potsdam
2021-09-11 00:00:00,10:00 - 17:00,Potsdam,Menschenrechtsverletzungen und Hinrichtungen im Iran stoppen,10,Brandenburger Str/Dortustr. 0
2021-09-21 00:00:00,10:00 - 12:30,Potsdam,Streikkundgebung der Beschäftigten der Asklepios Fachklinik + Aufzug,200,Innenstadt Potsdam
2021-09-25 00:00:00,17:00-18:30,Potsdam,Klimaschutz,15,Alter Markt 9
2021-09-25 00:00:00,15:30 - 18:30,Potsdam,Wahlkundgebung zur Bundestagswahl,5,Platz der Einheit West
2021-10-03 00:00:00,14:00 - 00:00,Potsdam,"Wa wäre, wenn es das freiLand nicht mehr gäbe…",200,"Bassinplatz, Jugenfreizeitfläche, Skaterpark"
2021-10-04 00:00:00,00:00 - 00:00,Potsdam,"Wa wäre, wenn es das freiLand nicht mehr gäbe…",200,"Bassinplatz, Jugenfreizeitfläche, Skaterpark"
2021-10-05 00:00:00,00:00 - 18:00,Potsdam,"Wa wäre, wenn es das freiLand nicht mehr gäbe…",200,"Bassinplatz, Jugenfreizeitfläche, Skaterpark"
2021-09-25 00:00:00,13:00 - 19:00,Potsdam,Gegen die Verfolgung und den Organraub an Falun Gong-Paktizierenden…,10,Dortustraße 18
2021-10-04 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-10-11 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-10-18 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-10-25 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-11-01 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-11-08 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-11-15 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-11-22 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-11-29 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-12-06 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-12-13 00:00:00,18:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-12-20 00:00:00,17:00 - 20:00,Potsdam,"Frieden, Freiheit, Freundschaft…",30,Platz zwischen Filmmuseum und Haltestelle
2021-09-25 00:00:00,10:00 - 18:00,Potsdam,Menschenrechtsverletzungen und Hinrichtungen im Iran stoppen,10,Brandenburger Straße / Dortustraße
2021-09-28 00:00:00,11:30 - 13:30,Potsdam,Kundgebung-150 Jahre Widerstand gegen § 218 StGB - es reicht,15,Alter Markt
2021-11-03 00:00:00,09:30 - 20:00,Potsdam,Rettet die Schulkrankenschwestern,100,Alter Markt
2021-11-04 00:00:00,17:00 - 20:00,Potsdam,"Selbstenttarnung NSU, Deutsche Sicherheitsbehörden, Rechter Terror",20,"Alter Markt, Potsdam"
2021-10-14 00:00:00,15:30 - 18:30,Potsdam,Sichere Bildung an allen Brandenburger Bildungseinrichtungen,10,Alter Markt
2021-10-21 00:00:00,15:30 - 18:30,Potsdam,Sichere Bildung an allen Brandenburger Bildungseinrichtungen,10,Alter Markt
2021-10-28 00:00:00,15:30 - 18:30,Potsdam,Sichere Bildung an allen Brandenburger Bildungseinrichtungen,10,Alter Markt
2021-11-01 00:00:00,15:45 - 17:30,Potsdam,Einkommensrunde 2021 für den öffentlichen Dienst der Länder,80,Am Luftschiffhafen 1
2021-11-02 00:00:00,15:30 - 19:00,Potsdam,Protest gegen die geplanten Kürzungen im queeren Bereich des noch vorläufigen HHP,500,Alter Mark 1
2021-11-01 00:00:00,15:45 - 17:30,Potsdam,Einkommensrunde 2021 für den öffentlichen Dienst der Länder,40,Am Luftschiffhafen 1
2021-10-23 00:00:00,17:00 - 18:30,Potsdam,Gegen antimuslimischen Rassismus und Diskriminierung,30,Innenstadt Potsdam
2021-10-24 00:00:00,13:30 - 16:30,Potsdam,Zweiter Jahrestag der Besetzung der Feuerbachstraße 36. Für eine […],50,Feuerbachstraße 36
2021-10-14 00:00:00,16:00 - 17:00,Potsdam,Einweihung Gedenktafel Hannah Arendt,35,"Merkurstaße 3, 14482 Potsdam"
2021-10-14 00:00:00,15:00 - 18:00,Potsdam,Menschenrechtsverletzungen und Hinrichtungen im Iran stoppen,4,Adolf-Grimme-Ring 8 in 14532 Kleinmachnow
2021-10-21 00:00:00,10:00 - 12:30,Potsdam,Streikkundgebung der Beschäftigten der Asklepios Fachkliniken Brandenburg GmbH,200,Potsdam
2021-11-18 00:00:00,08:00 - 18:00,Potsdam,Landwirtschaft,500,Innenstadt Potsdam
2021-10-26 00:00:00,12:00 - 12:30,Potsdam,Einkommensrunde 2021,30,Jägerallee 10 - 12
2021-10-22 00:00:00,09:30 - 10:05,Potsdam,"Zentraler Klimastreik, sofortiges konsequentes Handeln zum Kampf gegen die Klimakatastrophe",100,Innenstadt Potsdam bis Glienicker Brücke
2021-10-23 00:00:00,10:00 - 17:00,Potsdam,Menschenrechtsverletzungen und Hinrichtungen im Iran stoppen,5,Brandenburger Str. bis Dortusstraße 57
2021-10-23 00:00:00,13:30 - 15:30,Potsdam,Gegen die Verfolgung und den Organraub an Falun Gong-Paktizierenden…,6,Innenstadt Potsdam
2021-10-22 00:00:00,17:00 - 18:00,Potsdam,Kundgebung über die Lage und die menschenverachtenden Handlungen der Flüchtlinge an der polnischen Grenze,100,Potsdam Babelsberg
2021-10-30 00:00:00,10:00 - 18:00,Potsdam,Weltvegantag,50,Lindenstraße 47
2021-11-02 00:00:00,11:00 - 12:00,Potsdam,Einkommensrunde 2021 für den öffentlichen Dienst der Länder,150,Am Luftschiffhafen 1
2021-11-01 00:00:00,15:00 - 17:30,Potsdam,Tarif- und Besoldungsrunde für die Tarifbeschäftigten […],100,Am Luftschiffhafen 1
2021-11-09 00:00:00,18:00 - 20:00,Potsdam / Fahrland,Gedenken Reichsprogomnacht,100,von Stechow Str. 10
2021-11-04 00:00:00,15:00 -18:00,Potsdam,Sichere Bildung für Brandenburg,5,Alter Markt
2021-11-11 00:00:00,15:00 -18:00,Potsdam,Sichere Bildung für Brandenburg,5,Alter Markt
2021-11-18 00:00:00,15:00 -18:00,Potsdam,Sichere Bildung für Brandenburg,5,Alter Markt
2021-11-25 00:00:00,15:00 -18:00,Potsdam,Sichere Bildung für Brandenburg,5,Alter Markt
2021-11-11 00:00:00,11:00 - 13:00,Potsdam,Rettung des Semestertickets,500,Innenstadt Potsdam
2021-11-04 00:00:00,18:00 - 20:00,Potsdam,Einweihung Demokratiedenkmal,100,Luisenplatz
2021-11-09 00:00:00,18:00 - 19:00,Potsdam,Gedenken anlässlich der Reichspogromnacht,250,Platz der Einheit
2021-11-14 00:00:00,14:15 - 14:30,Potsdam,Kranzniederlegung,20,"Bassinplatz, sowjetisches Ehrenmal"
2021-11-27 00:00:00,13:45 - 15:30,Potsdam,Einkommensrunde 2021 für den öffentlichen Dienst der Länder,100,Am Luftschiffhafen
2021-11-23 00:00:00,08:00 - 09:15,Potsdam,Solidarität mit den Garnisonkirchengegnern,40,Hegelallee 8
2021-11-27 00:00:00,12:00 - 14:30,Potsdam,3. Tarifverhandlungsrunde zum TvL,150,Am Luftschiffhafen
2021-11-27 00:00:00,09:00 - 14:00,Potsdam,Corona-Informationen,40,Brandenburger Str. 70 bis 19
2021-12-02 00:00:00,15:00  - 18:00,Potsdam,Sichere Bildung für Brandenburg,10,Alter Markt
2021-12-09 00:00:00,15:00  - 18:00,Potsdam,Sichere Bildung für Brandenburg,10,Alter Markt
2021-12-16 00:00:00,15:00  - 18:00,Potsdam,Sichere Bildung für Brandenburg,10,Alter Markt
2021-11-25 00:00:00,19:00 - 20:00,Potsdam,Kundgebung zur aktuellen Corona-Politik,40,Alter Markt
2021-11-25 00:00:00,19:00 - 20:00,Potsdam,Gegenkundgebung zur AfD,50,"Alter Markt, Potsdam Museum"
02.12 - 04.12,19:00 - 17:00,Potsdam,Mahnwache zur aktuellen Corona-Politik,200,Alter Markt Potsdam
2021-12-04 00:00:00,16:00 - 18:00,Potsdam,Gegenkundgebung zur AfD,50,"Alter Markt, Potsdam Museum"
2021-12-06 00:00:00,16:30 - 21:00,Potsdam,Wohin mit der Jugend? Freiräume für junge Menschen in Potsdam,200,Gehweg zwischen Gutenbergstr. Und Brandenburger Str.
2021-12-10 00:00:00,18:00 - 20:00,Potsdam,Kundgebung gegen das Infektionsschutzgesetz,100,Alter Markt
2021-12-18 00:00:00,15.00 - 18.00,Potsdam,"Internationaler Aktionstag ""Abolish Frontex""",100,Innenstadt Potsdam
2021-12-09 00:00:00,18:00 - 20:30,Potsdam,Weihnachten in Coronazeiten,70,Johannes-Kepler-Platz
2021-12-10 00:00:00,14:30 - 16:30,Potsdam,Beendet das Sterben an den EU-Außengrenzen,200,Rathaus Potsdam
2021-12-14 00:00:00,18:00 - 19:00,Potsdam,Stille Mahnwache gegen die Einführung einer Impfpflicht gegen das Coronavirus,2,Hegelallee 30
2021-12-17 00:00:00,10:00 - 13:30,Potsdam,Mehr Gerechtigkeit für Muslima wagen,60,Innenstadt Potsdam
2021-12-18 00:00:00,13:00 - 16:00,Potsdam,Pflanzen einer Winterlinde,100,Gottesacker 1
2021-12-12 00:00:00,11:00 - 12:00,Potsdam,6. Jahre Pariser Klimaschutzabkommen,30,Alter Markt
2021-12-20 00:00:00,17:00 - 19:00,Potsdam,Gegen die geplante Impfpflicht gegen das SARS-CoV-2 Virus,100,Innenstadt Potsdam
2021-12-17 00:00:00,19:00 - 20:00,Potsdam,Politische Aktion gegen die Corona-Maßnahmen,70,Alter Markt
2021-12-17 00:00:00,19:00 - 21:00,Potsdam,Gegenkundgebung zur AfD,50,"Alter Markt, Potsdam Museum"
2021-12-21 00:00:00,18:00 - 19:00,Potsdam,Stille Mahnwache gegen die Einführung einer Impfpflicht gegen das Coronavirus,10,"Innenstadt Potsdam, Brandenburger Straße 72"
2021-12-27 00:00:00,16:30 - 19:00,Potsdam,Mit Solidarität und Aufklärung durch die Corona-Pandemie!,100,Platz der Einheit
2021-12-27 00:00:00,16:30 - 19:00,Potsdam,Mit Solidarität und Aufklärung durch die Corona-Pandemie!,100,Breite Str./Friedrich-Ebert-Str. (Filmmuseum)
2022-01-08 00:00:00,16:30 - 19:00,Potsdam,Kein Platz für rechte Schwurbelei!,100,"Innenstadt Potsdam, Nauener Tor / Richtung Platz der Einheit"
2021-12-27 00:00:00,16:30 - 19:00,Potsdam,Mit Solidarität und Aufklärung durch die Corona-Pandemie!,100,Vorplatz Brandenburger Tor
2021-12-27 00:00:00,18:00 - 20:00,Potsdam,Gegen die geplante Impfpflicht gegen das SARS-CoV-2 Virus,500,Innenstadt Potsdam
Gesamt:                            289,,,,,
