Versammlungen Potsdam 2020,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2020-10-03 00:00:00,10:00 -13:00,Potsdam,Kundgebung gegen den Stellenabbau,250,Großbeerenstraße (Metropolishalle)
2020-11-09 00:00:00,12:30 - 13:00,Potsdam,Gedenkveranstaltung,30,"Platz der Einheit, Alte Synagoge"
2020-10-30 00:00:00,15:30 - 17:00,Potsdam,Weltspartag,25,"Potsdam, Luisenplatz"
2020-11-14 00:00:00,13:00 - 18:00,Potsdam,Heimat und Weltfrieden,500,Am Neuen Palais
2020-11-09 00:00:00,18:00 - 20:00,Potsdam,Gedenken Tag des Mauerfalls vor 31 Jahren,50,"Glienicker Brücke, Schwanenallee"
2020-10-21 00:00:00,08:00 - 15:00,Potsdam,Tarifverhandlungen im öffentlichen Dienst-Kundgebung,500,Luisenplatz
2020-10-21 00:00:00,15:00 - 22:00,Potsdam,Tarifverhandlungen im öffentlichen Dienst-Mahnwache,3-5,Luisenplatz
2020-10-22 00:00:00,08:30 - 12:00,Potsdam,Tarifverhandlungen öffentlicher Dienst,50,Kongresshotel Am Luftschiffhafen
2020-10-27 00:00:00,10:30 - 13:00,Potsdam,Kundgebung gegen die Neuwahl des AfD-Fraktionsvorsitzenden,90,Alter Markt
2020-10-26 00:00:00,18:00 - 20:00,Potsdam,Support für polnische Frauen,10-20,Vorplatz Brandenburger Tor
2020-10-27 00:00:00,10:30 - 12:00,Potsdam,Gegendemo zur Opolka-Demo 598/20,20,Steubenplatz
2020-10-31 00:00:00,15:00 - 17:00,Potsdam,Support für polnische Frauen,50,Alter Markt
2020-11-12 00:00:00,18:00 - 18:30,Potsdam,Gedenkveranstaltung Herbert Ritter,50,"Potsdam, Babelsberg, Weberplatz"
2020-11-10 00:00:00,15:00 - 16:00,Potsdam,Gedenkveranstaltung an die Opfer der Mauer,80,Glienicker Brücke
2020-11-14 00:00:00,15:00 - 15:30,Potsdam,Aufzug für die CORONA-Maßnahmen,20,Potsdam Innenstadt
2020-11-19 00:00:00,17:00 - 20:00,Potsdam,Suche nach Alternativstandorten für Raststätte Havelseen,100,"Potsdam, Am Neuen Garten 64"
2020-11-08 00:00:00,11:00 - 19:00,Potsdam,Gegen die Verfolgung der Falun Gong Praktizierenden in China,8,Brandenburger Straße 56
2020-11-13 00:00:00,14:00 - 16:00,Potsdam,Demo der Kuscheltiere - Hände weg von unseren Kindern,20,Steubenplatz
2020-11-14 00:00:00,15:30 - 18:00,Potsdam,"Stärkung der natürlichen Gesundheit für eine Sicherung der
Grundrechte in einer demokratischen Gesellschaft",30,"gegenüber Luisenplatz, Stirnseite Sparkasse"
2020-12-05 00:00:00,13:00 - 18:00,Potsdam,Protest gegen die Sperrung des Fahrländer Sees für Wassersportaktivitäten,99,"Potsdam, Friedrich-Ebert-Straße, Stadthaus"
2020-11-30 00:00:00,17:00 - 19:00,Potsdam,Kundgebung gegen die Abholzung des Danneröder Waldes,30,Platz der Einheit
2020-12-05 00:00:00,18:00 - 19:30,Potsdam,Abrüsten statt aufrüsten,50,Steubenplatz
2020-11-27 00:00:00,16:00 - 19:00,Potsdam,"Abholzung des Dannenröder Waldes, Solidarität mit den Aktivist_innen vor Ort",30,Platz der Einheit
2020-11-29 00:00:00,11:00 - 17:00,Potsdam,Gegen die Verfolgung der Falun Gong Praktizierenden in China,8,Brandenburger Straße 56
2020-12-04 00:00:00,09:00 - 10:15,Potsdam,Solidarisch mit den Garnisonkirchengegner*innen - immer…,25,Hegelallee 8
2020-12-04 00:00:00,15:30 - 19:00,Potsdam,Solidaritätskundgebung gegen die Rodung des Dannenröder Waldes,50,Platz der Einheit
2020-12-04 00:00:00,13:00 - 14:30,Potsdam,"Gemeinsam für Frieden, Freiheit und Gerechtigkeit",100,Steubenplatz
2020-12-06 00:00:00,11:30 - 16:30,Potsdam,Gegen die Verfolgung der Falun Gong Praktizierenden in China,8,Brandenburger Straße 56
2020-12-06 00:00:00,14:00 - 17:00,Potsdam,Gegen Kommerzialisierung von Nikolaus und Weihnachten,70,"Potsdam, Schilfhof und Erlenhof"
2020-12-11 00:00:00,17:00 - 21:00,Potsdam,Mahnwache zum 5-jährigen Bestehen des Pariser Klimaabkommens,25,Breite Straße 1A
2020-12-13 00:00:00,15:30 - 18:00,Potsdam,Wärme für alle - kein weiterer Winter in den Lagern,150,Platz der Einheit
2020-12-13 00:00:00,11:30 - 16:30,Potsdam,Gegen die Verfolgung der Falun Gong Praktizierenden in China,8,Brandenburger Straße 56
2020-11-13 00:00:00,14:00 - 16:00,Potsdam,Demo der Kuscheltiere - Hände weg von unseren Kindern,20,Steubenplatz
2020-11-13 00:00:00,14:00 - 16:00,Potsdam,Demo der Kuscheltiere - Hände weg von unseren Kindern,20,Steubenplatz
2020-12-14 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,20,"Potsdam, Mövenstraße"
2020-12-15 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-16 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-17 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-18 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-21 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-22 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-23 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-24 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-25 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-28 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-29 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-30 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,30,"Potsdam, Mövenstraße"
2020-12-19 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,20,"Potsdam, Mövenstraße"
2020-12-26 00:00:00,17:00 - 18:00,Potsdam,Für mehr Nachbarschaftlichkeit und Zusammenhalt in der Coronakrise,20,"Potsdam, Mövenstraße"
2020-12-20 00:00:00,11:30 - 16:30,Potsdam,Gegen die Verfolgung der Falun Gong Praktizierenden in China,8,Brandenburger Straße 56
2020-12-30 00:00:00,13:00 - 14:30,Potsdam,"Gemeinsam für Frieden, Freiheit und Gerechtigkeit",100,Steubenplatz
Gesamt:                           241,,,,,
