Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
29.08.2020,00:00,23:59,"""Camp of Freedom - Wir für die Grundrechte - Querdenken Außenstelle mit Protestcamp am Stadtrand von Berlin"" (vom 26.08. bis 31.08.2020,Mo.,Mi.,Do.,Fr.,Sa.,So.)",Brunsbütteler Damm,,13581.0,,420.0,
29.08.2020,09:00,20:00,"""Demokratie verteidigen! Distanziert euch vor Rassismus, Antisemitismus!...""",Bebelplatz,2,10117.0,,800.0,650.0
29.08.2020,09:30,20:00,„Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden“ (vom 09.05. bis 28.11.2020 - jeweils Sa.),Pariser Platz,,10117.0,,15.0,25.0
29.08.2020,09:30,22:00,"""Maulkorb für Verschwörungsmythen""",Unter den Linden,,10117.0,,50.0,
29.08.2020,10:00,17:00,"""kein Raum der Verschwörungstheoretiker/nazis""",Reichstagufer,17,10117.0,,100.0,
29.08.2020,10:00,18:00,"""Reform3000 als Stolperstein und als Warnung vor einer Demokratie, vor einem Rechtsstaat, vor Religionen und vor Menschenrechten, die zu ihrem Inhalt Menschenrechtsverletzungen wie den Judenmord der Apokalypse und des Dschihads gemacht haben.""",Pariser Platz,,10117.0,,8.0,
29.08.2020,10:00,18:00,"""Kein Herz für Nazis und Rassimus""",,,,,150.0,
29.08.2020,10:00,22:00,"""Tätervolk sucht Opferrolle? Nein! Nein! Nein! Nein! Nein! #reclaimrosaluxemburgplatz #keinpaktmitnazis""",Dorothea-Schlegel-Platz,,10117.0,,100.0,
29.08.2020,10:00,22:00,"""Freiheit für Julien Assange""",Platz der Vereinten Nationen,1,10249.0,,2.0,
29.08.2020,10:45,13:00,"""eine pazifische Demonstration halten. Gründe : - Ölkatastrophe auf Mauritius - das Recht zu wählen für im Ausland lebende Mauritier - nicht einverstanden mit der jetzigen Regierung und Gesetze""",Kurfürstenstr.,84,10787.0,,15.0,21.0
29.08.2020,11:00,13:00,"""Demo gegen das Demoverbot""",Platz des 18. März,,10117.0,,200.0,
29.08.2020,11:00,23:00,"""Müller, Geisel und Konsorten: Faschisten raus aus dem Senat""",Straße des 17. Juni,,10557.0,,20.0,
29.08.2020,12:00,14:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,4.0
29.08.2020,12:00,14:00,"""Gegen Gentrifizierung, gegen Mieterverdrängung in der Bugenhagenstrasse 2, 4,,6 Wir fordern das Vorkaufsrecht durch den Bezirk Mitte""",Bugenhagenstr.,2-6,10551.0,,200.0,50.0
29.08.2020,12:00,17:00,"""Coal & Boat"" Lauf- und Bootsdemo vors Kraftwerk Reuter West""",,,,Krienicke Park - Grützmacherweg - Goldbeckweg - Telegrafenweg - Daumstr. - Am Juliusturm - Lindenufer(ZK) - Stresowstr. - Freiheit - Werkring - Sophienwerderweg,150.0,60.0
29.08.2020,12:00,23:59,"""das impfperium schlägt zurück. reptiloide weltrevolution statt querfront! #reclaimrosaluxemburgplatz #b2908""",,,,NEU: Georgenstr. (AP) - Friedrichstr. - Unter den Linden - Ecke Spandauer Str. (ZK) - Unter den Linden Ecke Glinkastr. (ZK) - Unter den Linden - Friedrichstr. - Georgenstr. - Neustädtische Kirchstr. Ecke Dorotheenstr. (ZK) - Neustädtische Kirchstr. – Reichstagufer – Luisenstr. – Reinhardtstr. – Kapella Ufer – Hugo-Preuß-brücke – Rahel-Hirsch-Str. - Magnus-Hirschfeld-Ufer - Paulstr. – Spreeweg - Ecke Großer Stern – Spreeweg – Paulstr. – Magnus-Hirschfeld-Ufer – Rahel-Hirsch-Str. – Hugo-Preuß-Brücke – Reinhardtstr. – Luisenstr. - Reichstagufer – Neustädtische Kirchstr. – Dorothea-Schlegel-Platz (ZK) - Neustädtische Kirchstr. Ecke Unter den Linden (ZK) – Karl-Liebknecht-Str. – Memhardt Str. – Rosa-Luxemburg-Str. – Rosa-luxemburg-Platz (EP) ALT: AP: Georgenstr. Friedrichstr. - Unter den Linden / Spandauer Str. (ZK) - Unter den Linden - Unter den Linden / Glinkastr. (ZK) - Unter den Linden - Friedrichstr. - Georgenstr. - Neustädtische Kirchstr. / Dorotheenstr. (ZK) - Neustädtische Kirchstr. - Reichstagsufer - Marshallbrücke - Konrad-Adenauer-Str. - Otto-von-Bismarck-Allee - Willy-Brandt-Str. - Magnus-Hirschfeld-Ufer - Paulstr. - Spreeweg / Großer Stern - Spreeweg - Reichstagsufer - Neustädtische Kirchstr. - Dorothea-Schlegel-Platz (ZK) - Unter den Linden - Unter den Linden / Neustädtische Kirchstr. (ZK) - Unter den Linden - Karl-Liebknecht-Str. - Memhardt-Str. - Rosa-Luxemburg-Str. EP: Rosa-Luxemburg-Platz,50.0,
29.08.2020,12:30,17:00,"""Bootsdemo Coal & Boat 2020 - Stoppt Kohle, Gas und Müll: Erneuerbar geht anders!""",,,,Krienicke Park (Einsetzen) - Havel (AK zwischen Eiswerder und Zitadelle Spandau) - Schleuse Spandau - Havel (ZK Höhe Einmündung Spree) - Spree (ZK Einmündung Alte Spree am Kraftwerk Reuter West) - zurück bis Havel (AK vor Juliusturmbrücke),200.0,80.0
29.08.2020,13:00,14:30,"""Präsident Trump, kämpfe weiter für Grundrechte, Friedensvertrag und gegen einseitige Berichterstattung durch Medienmonopole""",Potsdamer Platz,11,10785.0,,15.0,10.0
29.08.2020,14:00,17:00,"„Kein US-Krieg gegen Venezuela, Trump Unblock Venezuela, Trump Unblock Kuba …“ (vom 20.06. bis 29.08.2020 - jeweils Sa.)",Pariser Platz,2,10117.0,,50.0,
29.08.2020,14:00,17:00,"""Tierschutz: gegen Massentierhaltung""",Leipziger Platz,,10117.0,,10.0,10.0
29.08.2020,14:00,17:00,"""Freiheit und Einhaltung des Grundgesetzes""",Straße des 17. Juni,,10557.0,,3.0,
29.08.2020,15:00,17:00,"""Freiheit für die Anwälte / Freiheit für Grup Yorum""",Oranienplatz,,10999.0,,50.0,
29.08.2020,15:45,19:00,"""Antifaschistischer Spaziergang in Erinnerung an den Berliner Kunstmaler Günter Schwannecke, der ein Todesopfer rechter Gewalt ist""",,,,Pestalozzistr. Ecke Fritschestr. (AK auf dem Spielplatz am Gedenkstein) - Pestalozzistr. - Fritschestr. - Pestalozzistr. Ecke Windscheidstr. (ZK) - Windscheidtstr. - Stuttgarter Platz - Wilmersdorfer Str. 65 (ZK) - Stuttgarter Platz (ZK) - Wilmersdorfer Str. - Pestalozzistr. - Pestalozzistr. Ecke Fritschestr. (EK auf dem Spielplatz am Gedenkstein),50.0,30.0
29.08.2020,16:30,20:30,"""Für die Anerkennung der freien Tanzszene Berlins als vitaler Beitrag zur Volksgesundheit in der Herausforderdernden Zeit von COVID-19 und Klimawandel""",Hasenheide,,10967.0,,130.0,
29.08.2020,17:00,20:00,"""Alleinerziehende""",Alexanderplatz,1,10178.0,,20.0,
29.08.2020,17:30,21:30,"""Video-Aktion zur Aufklärung über die Tierindustrie.""",Alexanderplatz,,10178.0,,30.0,10.0
29.08.2020,18:30,19:30,"""Die Lebensmittel Kultur ist „Systemrelevant“""",Libauer Str.,11,10245.0,,100.0,10.0
29.08.2020,18:30,21:00,"""Knäste töten! Ferhat Mayouf vom Knast ermordet!""",,,,U-Bhf. Turmstraße auf Mittelinsel am nördlichen Ausgang (AK) - Turmstr. - Rathenower Str. - auf Gegenfahrbahn Alt-Moabit - Alt-Moabit 12a an der JVA Moabit auf Höhe der Pforte II (einstündige ZK) - Alt-Moabit - U-Bahnhof Turmstr. am südlichen Eingang (EK),100.0,200.0
29.08.2020,19:00,22:00,"""Solidaritätsprotest mit dem Protest in Israel. Gegen die antidemokratischen Aktionen der Regierung von Netanjahu""",Pariser Platz,1,10117.0,,150.0,60.0
29.08.2020,19:45,20:45,"""Die Lebensmittel Kultur ist „Systemrelevant“""",Cuvrystr.,7,10997.0,,100.0,15.0
29.08.2020,21:00,22:00,"""Die Lebensmittel Kultur ist „Systemrelevant“""",Pappelallee,3,10437.0,,100.0,50.0
30.08.2020,00:00,23:59,"""Camp of Freedom - Wir für die Grundrechte - Querdenken Außenstelle mit Protestcamp am Stadtrand von Berlin"" (vom 26.08. bis 31.08.2020,Mo.,Mi.,Do.,Fr.,Sa.,So.)",Brunsbütteler Damm,,13581.0,,420.0,
30.08.2020,10:00,16:00,"""Stoppt die Verfolgung von FALUN-DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China.""",Pariser Platz,,10117.0,,20.0,20.0
30.08.2020,10:00,16:00,"""Gegendemo zu den Querdenkern, Thema Verordnungen zur Pandemie""",,,,AP: Tempelhofer Feld Südstern EP: Tempelhofer Feld,300.0,
30.08.2020,11:11,13:11,"""Stiller Protest gegen Absage von Karneval""",Alexanderplatz,,10178.0,,5.0,
30.08.2020,12:00,12:30,"""Freie Fahrt für Freie Wähler - gegen die autofreie Friedrichstr. und die einseitige Verkehrspolitik des Senats""",,,,ALT: AP: Mauerstr./Friedrichstr. (Checkpoint Charlie) Friedrichstr. - Französische Straße - Charlottenstraße - Jägerstraße - Friedrichstr. EP: Friedrichstr. / Leipziger Straße NEU: AP: Mauerstr./Friedrichstr. (Checkpoint Charlie) Friedrichstr. - Französische Straße - Glinkastr. - Behrenstr. - Friedrichstr. EP: Friedrichstr. / Leipziger Straße,30.0,7.0
30.08.2020,12:00,14:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
30.08.2020,12:00,19:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG-Praktizierenden und anderen unschuldigen Menschen in China."" (vom 16.08. bis 24.10.2020 - jeweils So.)",Treptower Park,,12435.0,,20.0,10.0
30.08.2020,14:00,15:00,"""Demokratische Gewerkschaft""",Mauerpark,,10437.0,,200.0,80.0
30.08.2020,14:00,16:00,„Unterstützung der algerischen friedlichen Revolution in Algerien“ (vom 17.05. bis 30.08.2020 - jeweils So.),Pariser Platz,,10117.0,,50.0,10.0
30.08.2020,14:00,21:00,"""Rettet die Kiezkultur! -Kunst und Kultur statt rechts-offener Kulisse "" (vom 09.08. bis 27.09.2020 - jeweils So.)",Mauerpark,,10437.0,,40.0,200.0
30.08.2020,16:00,18:00,"""Gegen die Verletzung der Menschenrechte in Belarus""",Potsdamer Platz,11,10785.0,,300.0,150.0
30.08.2020,16:00,18:30,"""Gegen Nazigewalt in Neukölln""",Alt-Rudow,74,12355.0,Parkplatz Rudower Spinne (AK) - Alt-Rudow - Neuköllner Str. - Neuköllner Str./ Zwickauer Damm (ZK) - Zwickauer Damm - Zwickauer Damm/ Fleischerstr. (ZK) - dann zurück über Zwickauer Damm - Theodor-Loos-Weg - Wutzkyallee - U-Bhf. Wutzkyallee (EK),450.0,450.0
30.08.2020,17:00,19:00,"""Internationaler Tag der Opfer des Verschwindenlassens""",Alexanderplatz,1,10178.0,,100.0,60.0
30.08.2020,17:30,19:30,"""Protest gegen die bulgarische Regierung vor der Vertretung der Europäischen Kommission in Deutschland""",Unter den Linden,76,10117.0,,50.0,15.0
30.08.2020,18:00,20:00,"""internationaler Tag der Verschwundenen , Tamilen in Srilanka""",Pariser Platz,1,10117.0,,20.0,12.0
31.08.2020,09:00,12:00,"""Warnstreik der CFM - ""Für einen Tarifvertrag auf dem Weg zum TVöD""",,,,AP: Brahmsstr. Hindenburgdamm - Gelieustr. - Schützenstr. EP: Schützenstr. 15,200.0,260.0
31.08.2020,10:30,13:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
31.08.2020,11:30,13:00,"""Warnstreik vor Arbeitgeber uni-assist e.V.""",Geneststr.,5,10829.0,,50.0,60.0
31.08.2020,13:05,14:28,Menschenrechtsverletzungen in Äthiopien,Boothstr.,20A,12207.0,,29.0,29.0
31.08.2020,14:50,18:00,"""Wohnräume, Ausverkauf der Stadt""",Steglitzer Damm,117,12169.0,,30.0,50.0
31.08.2020,17:00,21:00,"""Mahnwache für die Opfer von Polizeigewalt""",Großer Stern,,10557.0,,100.0,500.0
31.08.2020,18:00,19:00,"""Mahnwache zur Erinnerung an die Opfer des atomaren Super-Gau im Japanischen Fukushima, für den weltweiten Frieden UND soziale Gerechtigkeit"" (vom 23.03. bis 14.09.2020 - jeweils Mo.)",Willy-Brandt-Straße,1,10557.0,,20.0,
31.08.2020,18:00,19:30,"""Mahnwache für Frieden und Menschenrechte"" (vom 06.07. bis 28.09.2020 - jeweils Mo.)",Pariser Platz,,10117.0,,12.0,
31.08.2020,18:00,20:00,"""Der Kampf gegen Hartz 4""",Alexanderplatz,,10178.0,,50.0,
31.08.2020,19:00,20:00,"""Mahnwache, Protest und Information: gegen den falschen Standort BER, für eine umwelt- und gesundheitsverträgliche Verkehrspolitik in Deutschland …"" (vom 03.08. bis 26.10.2020 - jeweils Mo.)",Bölschestr.,100,12587.0,,50.0,17.0
31.08.2020,19:00,20:30,"""Gegen die Verletzung der Menschen Rechte in Belarus"" (vom 17.08. bis 18.09.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.)",Potsdamer Platz,1,10785.0,,250.0,
01.09.2020,00:00,23:59,"""Menschenrechtsverletzungen in Äthiopien"" (vom 01.09. bis 04.09.2020,Di.,Mi.,Do.,Fr.)",Boothstr.,,12207.0,,150.0,35.0
01.09.2020,07:00,09:00,"""Warnstreik Charité Facility Management GmbH ""Für einen fairen Tarifvertrag - auf dem Weg zum TVÖD""""",Luisenstr.,58,10117.0,,250.0,250.0
01.09.2020,08:00,08:30,"""Forderung nach kurzfristiger Einrichtung von PopUpRadwegen, so schnell wie möglich. (laut Verkehrsversuch Radverkehrsanlage Tempelhofer Damm)""",Tempelhofer Damm,165,12099.0,,50.0,70.0
01.09.2020,09:00,10:00,"""1. September 2020, Jahrestag des deutschen Überfalls auf Polen! Nie wieder Krieg, nie wieder Faschismus!""",Virchowstr.,,10249.0,,30.0,20.0
01.09.2020,09:00,12:30,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China.""",Werderscher Markt,1,10117.0,,20.0,40.0
01.09.2020,09:30,13:30,"""Sprechen Sie die Menschenrechtslage in China an, Herr Maas!""",Werderscher Markt,1,10117.0,,100.0,120.0
01.09.2020,10:00,22:00,"""56 Jahre Einsatz der iranischen Opposition für Menschenrechte und gegen die Todesstrafe im Iran: Gedenken an die Hinrichtungsopfern""",Platz der Republik,,10557.0,,100.0,30.0
01.09.2020,10:30,13:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
01.09.2020,11:00,12:30,"""Wir danken den polnischen Soldaten für die Befreiung, Einweihung einer Gedenktafel""",Straße des 17. Juni,145,10623.0,,80.0,200.0
01.09.2020,12:00,14:30,"""Morgen findet die nächste Verhandlungsrunde der Tarifverhandlungen mit der Deutschen Bahn AG statt.""",Elisabeth-Schwarzhaupt-Platz,1,10115.0,,40.0,50.0
01.09.2020,16:00,20:00,"""Freiheit und Demokratie""",Großer Stern,,10557.0,,500.0,
01.09.2020,17:00,18:00,"""Weltfriedenstag - Antikriegstag""",Platz des 18. März,,10117.0,,300.0,180.0
01.09.2020,17:00,23:59,"""Für den Frieden""",Großer Stern,,10557.0,,10.0,
01.09.2020,17:30,19:00,"""Gedenken an den Überfall auf Polen und den Beginn des 2. Weltkriegs""",Askanischer Platz,1,10963.0,,70.0,45.0
01.09.2020,18:00,19:30,"""Demokratie und Menschenrechte in Russland""",Robert-Koch-Platz,,10115.0,,20.0,3.0
01.09.2020,18:00,21:00,"""Antikriegstag 1. September""",Hermannplatz,,10967.0,Herrmannplatz,50.0,60.0
01.09.2020,18:40,19:15,"""Wir pfeifen auf Stuttgart 21"" (vom 07.07. bis 29.09.2020 - jeweils Di.)",Potsdamer Platz,2,10785.0,,5.0,2.0
02.09.2020,00:00,23:59,"""Menschenrechtsverletzungen in Äthiopien"" (vom 01.09. bis 04.09.2020,Di.,Mi.,Do.,Fr.)",Boothstr.,,12207.0,,150.0,40.0
02.09.2020,08:30,12:00,"""PKK gib mir meine Tochter zurück"" (vom 01.07. bis 30.09.2020 - jeweils Mi.)",Willy-Brandt-Str.,1,10557.0,,20.0,4.0
02.09.2020,10:30,13:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
02.09.2020,11:00,12:00,"""Freiheit für die Anwälte / Freiheit für Grup Yorum "" (vom 26.08. bis 02.09.2020,Mi.)",Tiergartenstr.,20,10785.0,,20.0,4.0
02.09.2020,16:00,19:00,"""Gegen die Verschärfung der Hygieneregeln auf Versammlungen""",Großer Stern,,10557.0,,200.0,62.0
02.09.2020,16:00,20:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG-Praktizierenden und anderen unschuldigen Menschen in China."" (vom 05.08. bis 30.09.2020 - jeweils Mi.)",Wilmersdorfer Str.,,10629.0,,15.0,
02.09.2020,16:45,17:40,"""Das Colosseum muß bleiben""",Fischerstr.,36,10317.0,,10.0,9.0
02.09.2020,17:00,19:00,"""Merkel muss weg"" (vom 22.11.2019 bis 21.11.2020 - jeweils Mi.)",Willy-Brandt-Str.,1,10557.0,,50.0,5.0
02.09.2020,17:30,19:30,"""Protest gegen die bulgarische Regierung vor dem Brandenburger Tor""",Pariser Platz,,10117.0,,50.0,40.0
02.09.2020,18:00,19:00,"""Merkel muß weg Mittwoch"" (vom 08.01. bis 23.12.2020 - jeweils Mi.)",Willy-Brandt-Straße,1,10557.0,,30.0,5.0
02.09.2020,18:00,20:00,"""Mahnwache zum Jahrestag des Todes von Alan Kurdi. Der Verin Sea-Eye ernnert mit diese Mahnwache an das Ereignis""",Washingtonplatz,1,10557.0,,100.0,70.0
02.09.2020,18:30,22:00,"""Recht auf Stadt""",Hermannplatz,,10967.0,,150.0,130.0
02.09.2020,19:00,21:00,"""Freiheit für den Journalisten und WikiLeaks-Gründer Julian Assange; Grundrecht auf Pressefreiheit; Menschenrechte Mahnwache"" (vom 05.08. bis 30.12.2020 - jeweils Mi.)",Pariser Platz,,10117.0,,30.0,11.0
03.09.2020,00:00,23:59,"""Menschenrechtsverletzungen in Äthiopien"" (vom 01.09. bis 04.09.2020,Di.,Mi.,Do.,Fr.)",Boothstr.,,12207.0,,150.0,40.0
03.09.2020,04:45,05:55,"""EU- Mercosur-Deal: Brandgefährlich für den Amazonas! Greenpeace""",Schleusenbrücke (Spreekanal),,10117.0,,5.0,5.0
03.09.2020,10:30,13:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,4.0
03.09.2020,10:30,13:00,"""Minister Altmaier: Gehen Sie uns aus der Sonne! Für das Recht auf Solare Eigenversorgung!""",Invalidenpark,,10115.0,,50.0,40.0
03.09.2020,11:00,23:59,"""Oromo Frauen demonstrieren für für Freiheit, Selbstbestimmung, Demokratie, Menschenrechte und Gerechtigkeit"" (vom 03.09. bis 04.09.2020,Do.,Fr.)",,,,Alexanderplatz (AP) - Rathausstr. - Schlossplatz - Werderscher Markt 1 (Auswärtiges Amt) (ZK) - Französische Str. - Friedrichstr. - UdL (EU-Vertretung (ZK) und Amerikanische Botschaft (ZK) - Pariser Platz - Ebertstr. - Scheidemannstr. - Platz der Republik - Paul-Löbe-Allee - Willy-Brandt-Str. (Bundeskanzleramt),300.0,60.0
03.09.2020,11:30,16:00,"""Berlin heißt den Schwedischen Ministerpräsidenten Stefan Löfven herzlich willkommen und bittet ihn darum, Frau Merkel zu beraten, wie man richtig mit einer Pandemie umgeht, dass ein Lockdown und Zwangsmaßnahmen mehr Schaden als Nutzen bringen usw.""",Paul-Löbe-Allee,,10557.0,,200.0,100.0
03.09.2020,14:00,15:00,"""Gegen die Christenverfolgung und schwere andere Menschenrechtsverletzungen in Nordkorea; gegen Atombomben und Raketen, für Auflösung der Konzentrationslager"" (vom 04.06. bis 03.09.2020 - jeweils Do.)",Glinkastr.,2,10117.0,,15.0,11.0
03.09.2020,16:00,20:00,"""Für gute Arbeitsbedingungen und Tarifverträge für die Carmeq GmbH""",Carnotstr.,4,10587.0,,50.0,55.0
03.09.2020,16:00,22:00,"""Wir für die Grundrechte und die Bewahrung der Demokratie""",Platz des 18. März,,10117.0,,500.0,120.0
03.09.2020,16:30,18:00,"""Für ein neues Verkehrskonzept im Norden von Pankow Gegen Schwerlastverkehr in Wohngebieten""",,,,Sitzblockade der Kreuzung Kastanienallee / Schönhauser Str. (für 30 Minuten) - Dann Marsch entlang der Kastanienallee in Richtung Friedrich-Engels-Str. (30 Minuten) - Dann Sitzblockade der Kreuzung Friedrich- Engels-Str./Kastanienallee (für 30 Minuten),300.0,100.0
03.09.2020,17:30,20:00,"""Protest gegen Vergewaltigungen in Berlin""",Mariendorfer Damm,,12109.0,,30.0,
03.09.2020,17:30,20:30,"""Das Colosseum muss bleiben""",Schönhauser Allee,123,10437.0,,20.0,
03.09.2020,17:30,21:30,"""Video-Aktion zur Aufklärung über die Tierindustrie.""",Alexanderplatz,,10178.0,,30.0,10.0
03.09.2020,17:50,20:00,"""Freiheit für Julian Assange! Pressefreiheit, Meinungsfreiheit, Grundlage von Demokratie und Frieden.""",Pariser Platz,,10117.0,,50.0,50.0
03.09.2020,18:00,22:00,"""Drohende Schließung des Geburtshauses Maja""",Paul-Robeson-Str.,9-19,10439.0,,80.0,
03.09.2020,18:30,21:30,"""Prostest gegen Verdrängung der Buchhandlung Kisch & Co.""",Oranienstr.,25,10999.0,,250.0,150.0
03.09.2020,19:00,20:30,"""Gegen die Verletzung der Menschen Rechte in Belarus"" (vom 17.08. bis 18.09.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.)",Potsdamer Platz,11,10785.0,,250.0,55.0
04.09.2020,00:00,11:00,"Mahnwache ""Oromo Frauen demonstrieren für für Freiheit, Selbstbestimmung, Demokratie, Menschenrechte und Gerechtigkeit"" (vom 03.09. bis 04.09.2020,Do.,Fr.)",Willy-Brandt-Str.,1,10557.0,,300.0,10.0
04.09.2020,00:00,16:00,"""Menschenrechtsverletzungen in Äthiopien"" (vom 01.09. bis 04.09.2020,Di.,Mi.,Do.,Fr.)",Boothstr.,,12207.0,,150.0,210.0
04.09.2020,09:00,13:00,"""Warnstreik Charité Facility Management GmbH ""für einen fairen Tarifvertrag - auf dem Weg zu TVÖD""",,,,AP: Platz des 18. März Pariser Platz - Unter den Linden - Spandauer Str. - Rathausstr. EP: Rathausstr. 15,250.0,250.0
04.09.2020,09:30,16:00,"""Menschenrechtsverletzungen in Äthiopien""",,,,AP: Forum vor dem Bundeskanzleramt Strecke: Paul-Löbe-Allee – Heinrich-von-Gagern-Str. - Scheidemannstr. – Dorotheenstr. – Wilhelmstr. 67a (ARD Hauptstadtstudio) > Übergabe Petition – Wilhelmstr. – Pariser Platz (EU-Kommission > Übergabe Petition) - ZK: Pariser Platz – Unter den Linden (brit. Botschaft > Übergabe Petition) – Unter den Linden 50 (ZDF Hauptstadtstudio > Übergabe Petition) – Unter den Linden - Friedrichstr. – Französische Str. – ZK: Werderscher Markt 1 (AA > Übergabe Petition) – Schloßplatz - Breite Str. – Mühlendamm – Spandauer Str. – EP: Neptunbrunnen,600.0,180.0
04.09.2020,10:00,12:00,"""#FridaysforFuture, Klimamahnwache zum Pariser Klimaabkommen"" (vom 07.08. bis 30.10.2020 - jeweils Fr.)",Platz der Republik,1,10557.0,,12.0,4.0
04.09.2020,10:30,13:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,5.0
04.09.2020,11:00,12:00,"""„Berlin vs. Amazon“: Baugenehmigung für ""Amazon-Hochhaus"" muss zurückgenommen werden""",Warschauer Brücke,,10245.0,,10.0,14.0
04.09.2020,11:00,14:00,"""Biblische Grundsätze für die Politik und unser Volk""",Gendarmenmarkt,,10117.0,,100.0,10.0
04.09.2020,13:00,14:00,"""Gemeinsam mit der BUND jugend und der VCD werden wir vor dem Verkehrsministerium für den Ausbau des ÖPNV demonstrieren im Rahmen einer bundesweiten Kampagne von Fridays For Future Deutschland. Wir werden RednerInnen unter anderem zu den Themen Förderung des ÖPNV, autofreie Innenstädte und CO2 Belastung in Innenstädte einladen um die politische Lage zu verdeutlichen und unsere Forderungen an das Verkehrsministerium zu tragen.""",Invalidenpark,,10115.0,,70.0,70.0
04.09.2020,15:00,16:00,"""75 Jahre Befreiung vom Nationalsozialismus Jugendliche der Kindertransporte von 1938-39 in den Uniformen der britischen, französischen, amerikanischen Alliierten bringen in Deutschland den Demokratieprozess auf den Weg.""",Georgenstr.,14,10117.0,,200.0,80.0
04.09.2020,15:00,16:00,"""Mahnwache gegen rechtsextremistische Tendenzen in Politik und Gesellschaft""",Alexanderplatz,,10178.0,,17.0,15.0
04.09.2020,15:30,19:00,"""Kiezgespräch Kiezbewohner zu den Fragen: welchen Verkehr wie viel Grün? was für ein Zusammenleben? Gegenseitiges Kennenlernen""",Karl-August-Platz,,10625.0,,120.0,30.0
04.09.2020,16:00,18:00,"„Heimat und Weltfrieden"" (vom 10.01. bis 26.12.2020 - jeweils Fr.)",Pariser Platz,1,10117.0,"2. Kundgebungsort Unter den Linden 63-65, Mittelinsel gegenüber der russischen Botschaft) -> &#61672; Die Örtlichkeiten werden wöchentlich gewechselt",20.0,30.0
04.09.2020,17:00,18:30,"""Fridays For Freedom - FREE HOG KONG""",Alexanderplatz,,10178.0,,20.0,4.0
04.09.2020,17:30,18:30,"""Mahnwache für eine geschlechter gerechte Katholische Kirche im Rahmen des Synodalen Weges der Katholischen Kirche Deutschland""",Karl-Liebknecht-Str.,3,10178.0,,50.0,50.0
04.09.2020,18:00,19:04,"""Demokratie erhalten- gegen Korruption""",Großer Stern,,10557.0,,6.0,
05.09.2020,11:00,12:00,"""Nato abschaffen, Völkerrechte einhalten""",Alexanderplatz,,10178.0,,10.0,
05.09.2020,11:00,12:00,"""Mahnwache für Toleranz und ein friedliches Miteinander""",Marktstr.,,13597.0,,50.0,27.0
05.09.2020,12:00,12:30,"""Eröffnungsveranstaltung anlässlich der Steglitz Route (bezirkliche Radroute) - Fahrrad für Gesundheit, Umwelt, Wirtschaft und Tourismus""",,,,Königin-Luise-Str. 2 (AK) - Grunewaldstr. - Schloßstr. - über die kleine Seitenstr. zum Hermann-Ehlers-Platz zwischen U-Bahnausgang und Brunnen (EK),50.0,20.0
05.09.2020,12:00,14:00,"""Verfolgung von FALUN DAFA / FALUN GONGPraktizierenden in China beenden."" (vom 01.08. bis 31.12.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
